question_id,source_layer,department,section_or_level,question_text,answer_status,answer_column,dropdown_module,destination_view,local_ollama_enabled,web_research_enabled,fidic_check_enabled,egypt_law_check_enabled,project_data_required,evidence_fields_required,response_template,search_keywords,source_file
QB-MAIN-0001,Main Technical Question Bank,Executive Technical Oversight,Technical Governance,"What technical issue is currently creating the highest schedule, cost, safety, quality, or contractual exposure?",Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Executive Technical Oversight, Technical Governance, schedule, cost, quality, safety, contract",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0445,Learning / Know-How Question Bank,Electrical Engineering,Advanced Level,"How do I perform root-cause analysis for repeated or high-impact problems related to load schedules, cable sizing, and voltage drop?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Advanced Level, schedule, root-cause",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0446,Learning / Know-How Question Bank,Electrical Engineering,Advanced Level,"How do I quantify or forecast the impact of protection coordination on schedule, cost, productivity, cash flow, quality, safety, or maintenance reliability?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Advanced Level, ai, schedule, cost, quality, maintenance, forecast",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0447,Learning / Know-How Question Bank,Electrical Engineering,Advanced Level,"How do I optimize maximum demand, voltage drop, short circuit, selectivity, earthing, insulation/continuity testing, electrical commissioning so the department improves speed, accuracy, risk control, and decision quality?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Advanced Level, risk, quality, optimize",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0448,Learning / Know-How Question Bank,Electrical Engineering,Advanced Level,"How do I build a cross-department linkage showing how a technical issue in Electrical Engineering affects procurement, execution, finance, contracts, and claims?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Advanced Level, ai, claims",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0449,Learning / Know-How Question Bank,Electrical Engineering,Advanced Level,"How do I challenge weak assumptions, incomplete records, unrealistic forecasts, or unsupported technical conclusions before they reach management or the client?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Advanced Level, forecast",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0450,Learning / Know-How Question Bank,Electrical Engineering,Advanced Level,"How do I convert lessons learned from earthing into updated procedures, checklists, templates, dashboards, or training material?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Advanced Level, dashboard, ai",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0451,Learning / Know-How Question Bank,Electrical Engineering,Professional / Expert Level,"How do I design the governance framework, KPIs, approval gates, escalation rules, and evidence standards for Electrical Engineering?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Professional / Expert Level, evidence, governance",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0452,Learning / Know-How Question Bank,Electrical Engineering,Professional / Expert Level,"How do I lead expert reviews of load schedules, cable sizing, voltage drop, protection coordination, earthing, and testing under high-risk or disputed conditions?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Professional / Expert Level, schedule, risk",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0453,Learning / Know-How Question Bank,Electrical Engineering,Professional / Expert Level,"How do I defend the department’s position in executive meetings, client meetings, claims negotiations, audits, or dispute scenarios?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Professional / Expert Level, ai, audit, claims",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0454,Learning / Know-How Question Bank,Electrical Engineering,Professional / Expert Level,"How do I transform Electrical Engineering from a reactive function into a predictive, data-driven, risk-based function that supports company profitability?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Professional / Expert Level, data, risk",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0455,Learning / Know-How Question Bank,Electrical Engineering,Professional / Expert Level,"How do I automate, digitize, or standardize maximum demand, voltage drop, short circuit, selectivity, earthing, insulation/continuity testing, electrical commissioning without mixing data between projects or weakening auditability?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Professional / Expert Level, data, audit",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0456,Learning / Know-How Question Bank,Electrical Engineering,Professional / Expert Level,"How do I mentor junior and intermediate staff so their questions evolve from task execution to technical judgment, commercial awareness, and leadership?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Electrical Engineering, Professional / Expert Level, mentor",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0457,Learning / Know-How Question Bank,Mechanical / HVAC / Fire Fighting,Entry Level,"How do I understand the core purpose of Mechanical / HVAC / Fire Fighting and its role in HVAC loads, duct/pipe sizing, pumps, chillers, firefighting systems, balancing, pressure testing, and commissioning?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Mechanical / HVAC / Fire Fighting, Entry Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0458,Learning / Know-How Question Bank,Mechanical / HVAC / Fire Fighting,Entry Level,"How do I identify, read, and control the basic records used by this department, including mechanical drawings, calculations, equipment schedules, pump curves, test reports, TAB reports, fire system approvals, O&M manuals?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Mechanical / HVAC / Fire Fighting, Entry Level, schedule",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0459,Learning / Know-How Question Bank,Mechanical / HVAC / Fire Fighting,Entry Level,"How do I recognize the latest approved information before using it for HVAC loads, duct sizing, or pump head?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Mechanical / HVAC / Fire Fighting, Entry Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0460,Learning / Know-How Question Bank,Mechanical / HVAC / Fire Fighting,Entry Level,"How do I collect, label, save, and communicate evidence so it can support future decisions, audits, claims, or handover?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Mechanical / HVAC / Fire Fighting, Entry Level, ai, evidence, audit, claims",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
